5.086958329291445535e-01 5.062429844375770926e-01 5.086058758314855321e-01 5.083505426120220605e-01 5.068952613269392948e-01
6.374773076869777455e-01 6.375188813902246121e-01 6.378325942350332456e-01 6.309822455683219422e-01 6.367479314216019093e-01
6.318232840453984478e-01 6.288715511148681436e-01 6.291990022172948560e-01 6.341977242172666118e-01 6.332968358026915823e-01
6.200024944221947942e-01 6.203489419492523860e-01 6.138719512195122130e-01 6.175520782802733644e-01 6.161660961040040796e-01
6.159698452072449593e-01 6.145147655936031850e-01 6.161031042128602975e-01 6.170254050532910650e-01 6.120774486840099282e-01
6.151106553401421984e-01 6.157342608888457525e-01 6.111973392461197419e-01 6.133386924644148586e-01 6.096519798755387631e-01
5.963193414725406205e-01 6.043569241002757497e-01 5.998337028824833883e-01 5.965683081315574787e-01 6.031933029341243202e-01
5.481215615082939419e-01 5.455717077091504219e-01 5.461335920177383674e-01 5.434020318498704594e-01 5.447880140261396331e-01
