5.053145050650628134e-01 5.063677055473178035e-01 5.073586474501108334e-01 5.051073443195520651e-01 5.076021122368366001e-01
5.408184476379207517e-01 5.374786934770859892e-01 5.396895787139689427e-01 5.394242630039777220e-01 5.427783398705492424e-01
6.025692548606588206e-01 6.004351380939842997e-01 5.999861419068736046e-01 6.025141716677523407e-01 6.021260966583970031e-01
6.251714915258934635e-01 6.301049043111930370e-01 6.310559866962306419e-01 6.306080303807293230e-01 6.369281091045169152e-01
6.250744862183174044e-01 6.238965646263217035e-01 6.232400221729490486e-01 6.198528086928801750e-01 6.232346052029771322e-01
6.450714374800792239e-01 6.428264575047463181e-01 6.412278270509977895e-01 6.431650288977284191e-01 6.424027387007803513e-01
6.467482435110377681e-01 6.453485955017252973e-01 6.450249445676274895e-01 6.402267466840376731e-01 6.433590664024060324e-01
6.292179986419257354e-01 6.310749573869541829e-01 6.312777161862527242e-01 6.403237654363764797e-01 6.380091752020069507e-01
6.181316777760840209e-01 6.230928063635481351e-01 6.181818181818181657e-01 6.215437069479285981e-01 6.218070435614198033e-01
